CT #,GRP #,M #,Client Company,Shipping Term,Transport Mode,Shipper,Consignee,Origin Country,Destination Country,Origin,Destination,Delivery,Port of Loading,Transshipment Port,Port of Discharge,Act Port Load,Act Port Disch,Cargo Ready,Act Depart,Act Arriv,Act Deliv,CT Conts ST,20,40,40HQ,45,CT CBM,CT CWT,CT GWT kg,CT Plts,Sales Invoice #,Date Issued,Issued by,Bill To Party Company,Status,Currency,Billed Sales Amount,USD Sales Amount,Sales Invoice #,SI CC,SI CC Description,USD SI CC
720138,CT720138,41105,Calderwood Brands GmbH (DE),DDP,AIR,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Westhoek Opslag en Transport - Roosendaal,"Qingdao, China",,"Rotterdam, Netherlands",01-Aug-2025,06-Aug-2025,23-Jul-2025,01-Aug-2025,06-Aug-2025,13-Aug-2025,,,,,,1.254,357.84,357.84,1,CB100302,27-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1886.45,1886.45,CB100302,1101,Airfreight,1138.76
720138,CT720138,41105,Calderwood Brands GmbH (DE),DDP,AIR,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Westhoek Opslag en Transport - Roosendaal,"Qingdao, China",,"Rotterdam, Netherlands",01-Aug-2025,06-Aug-2025,23-Jul-2025,01-Aug-2025,06-Aug-2025,13-Aug-2025,,,,,,,,,,CB100302,25-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1886.45,-related-,CB100302,1601,Origin Handling,168.69
720138,CT720138,41105,Calderwood Brands GmbH (DE),DDP,AIR,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Westhoek Opslag en Transport - Roosendaal,"Qingdao, China",,"Rotterdam, Netherlands",01-Aug-2025,06-Aug-2025,23-Jul-2025,01-Aug-2025,06-Aug-2025,13-Aug-2025,,,,,,,,,,CB100302,27-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1886.45,-related-,CB100302,1503,Import Trucking,505.53
720138,CT720138,41105,Calderwood Brands GmbH (DE),DDP,AIR,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Westhoek Opslag en Transport - Roosendaal,"Qingdao, China",,"Rotterdam, Netherlands",01-Aug-2025,06-Aug-2025,23-Jul-2025,01-Aug-2025,06-Aug-2025,13-Aug-2025,,,,,,,,,,CB100302,19-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1886.45,-related-,CB100302,1620,Bill of Lading Fee,73.47
720139,10102,41106,Calderwood Brands GmbH (DE),DAP,AIR,"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",22-Jul-2025,27-Jul-2025,15-Jul-2025,22-Jul-2025,27-Jul-2025,08-Aug-2025,,,,,,4.945,875.83,875.83,4,CB100303,21-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,6430.41,6430.41,CB100303,1101,Airfreight,5750.05
720139,10102,41106,Calderwood Brands GmbH (DE),DAP,AIR,"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",22-Jul-2025,27-Jul-2025,15-Jul-2025,22-Jul-2025,27-Jul-2025,08-Aug-2025,,,,,,,,,,CB100303,15-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,6430.41,-related-,CB100303,1503,Import Trucking,680.36
720140,10102,41106,Calderwood Brands GmbH (DE),DAP,AIR,"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",22-Jul-2025,27-Jul-2025,15-Jul-2025,22-Jul-2025,27-Jul-2025,08-Aug-2025,,,,,,3.708,656.87,656.87,3,CB100303,15-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,246.31,246.31,CB100303,1601,Origin Handling,172.47
720140,10102,41106,Calderwood Brands GmbH (DE),DAP,AIR,"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",22-Jul-2025,27-Jul-2025,15-Jul-2025,22-Jul-2025,27-Jul-2025,08-Aug-2025,,,,,,,,,,CB100303,24-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,246.31,-related-,CB100303,1620,Bill of Lading Fee,73.84
720141,10103,41107,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",04-Apr-2026,14-May-2026,28-Mar-2026,04-Apr-2026,14-May-2026,20-May-2026,,0,0,3,0,65.132,15701.12,15701.12,46,CB100304,07-Jun-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,11901.59,12972.73,CB100304,1301,Oceanfreight - FCL & Services,12367.66
720141,10103,41107,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",04-Apr-2026,14-May-2026,28-Mar-2026,04-Apr-2026,14-May-2026,20-May-2026,,0,0,3,0,,,,,CB100304,31-May-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,11901.59,-related-,CB100304,1511,Destination Port Charges,605.07
720142,10103,41107,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",04-Apr-2026,14-May-2026,28-Mar-2026,04-Apr-2026,14-May-2026,20-May-2026,,0,0,3,0,63.717,15359.80,15359.80,45,CB100304,26-May-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,4880.08,5319.29,CB100304,1638,DAP + Clearance,5250.21
720142,10103,41107,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",04-Apr-2026,14-May-2026,28-Mar-2026,04-Apr-2026,14-May-2026,20-May-2026,,0,0,3,0,,,,,CB100304,24-May-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,4880.08,-related-,CB100304,1620,Bill of Lading Fee,69.08
720143,CT720143,41108,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",11-Jun-2025,20-Jul-2025,03-Jun-2025,11-Jun-2025,20-Jul-2025,27-Jul-2025,,0,0,1,0,26.283,5587.01,5587.01,19,CB100305,29-Jul-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,5981.52,6519.86,CB100305,1301,Oceanfreight - FCL,4689.60
720143,CT720143,41108,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",11-Jun-2025,20-Jul-2025,03-Jun-2025,11-Jun-2025,20-Jul-2025,27-Jul-2025,,0,0,1,0,,,,,CB100305,01-Aug-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,5981.52,-related-,CB100305,1638,Destination DAP Charges + Delivery,1416.00
720143,CT720143,41108,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",11-Jun-2025,20-Jul-2025,03-Jun-2025,11-Jun-2025,20-Jul-2025,27-Jul-2025,,,,,,,,,,CB100305,14-Aug-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,5981.52,-related-,CB100305,1505,Destination Terminal Handling,236.75
720143,CT720143,41108,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Qingdao, China",,"Gdansk, Poland",11-Jun-2025,20-Jul-2025,03-Jun-2025,11-Jun-2025,20-Jul-2025,27-Jul-2025,,,,,,,,,,CB100305,09-Aug-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,5981.52,-related-,CB100305,1621,Telex Release Fee,177.51
720144,CT720144,41109,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",10-Apr-2025,15-Apr-2025,04-Apr-2025,10-Apr-2025,15-Apr-2025,23-Apr-2025,,,,,,14.552,4837.09,4837.09,10,CB100306,28-Apr-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,2140.07,2332.68,CB100306,1401,Road Freight - Domestic,1212.72
720144,CT720144,41109,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",10-Apr-2025,15-Apr-2025,04-Apr-2025,10-Apr-2025,15-Apr-2025,23-Apr-2025,,,,,,,,,,CB100306,12-May-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,2140.07,-related-,CB100306,1601,Origin Handling,173.14
720144,CT720144,41109,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",10-Apr-2025,15-Apr-2025,04-Apr-2025,10-Apr-2025,15-Apr-2025,23-Apr-2025,,,,,,,,,,CB100306,07-May-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,2140.07,-related-,CB100306,1503,Import Trucking - 40'hc,946.82
720145,CT720145,41110,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Jiaozhou Fengtai Housewares Co., Ltd. - Jiaozhou",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",25-Feb-2026,02-Mar-2026,17-Feb-2026,25-Feb-2026,02-Mar-2026,11-Mar-2026,,,,,,9.396,3872.89,3872.89,8,CB100307,28-Mar-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,1870.75,2039.12,CB100307,1401,Road Freight - Domestic,1092.44
720145,CT720145,41110,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Jiaozhou Fengtai Housewares Co., Ltd. - Jiaozhou",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",25-Feb-2026,02-Mar-2026,17-Feb-2026,25-Feb-2026,02-Mar-2026,11-Mar-2026,,,,,,,,,,CB100307,19-Mar-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,1870.75,-related-,CB100307,1601,Origin Handling,165.51
720145,CT720145,41110,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Jiaozhou Fengtai Housewares Co., Ltd. - Jiaozhou",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",25-Feb-2026,02-Mar-2026,17-Feb-2026,25-Feb-2026,02-Mar-2026,11-Mar-2026,,,,,,,,,,CB100307,14-Mar-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,1870.75,-related-,CB100307,1503,Import Trucking - 40'hc,706.45
720145,CT720145,41110,Calderwood Brands GmbH (DE),CIF,Trucking-Domestic,"Jiaozhou Fengtai Housewares Co., Ltd. - Jiaozhou",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",25-Feb-2026,02-Mar-2026,17-Feb-2026,25-Feb-2026,02-Mar-2026,11-Mar-2026,,,,,,,,,,CB100307,31-Mar-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,1870.75,-related-,CB100307,1620,Bill of Lading Fee,74.72
720146,CT720146,41111,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",2025-10-03,2025-11-17,2025-09-27,2025-10-03,2025-11-17,2025-11-22,,0,0,1,0,22.563,9022.47,9022.47,20,CB100308,2025-12-02,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,5778.60,6298.67,CB100308,1301,Ocean Freight FCL,4322.43
720146,CT720146,41111,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",2025-10-03,2025-11-17,2025-09-27,2025-10-03,2025-11-17,2025-11-22,,0,0,1,0,,,,,CB100308,2025-12-04,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,5778.60,-related-,CB100308,1601,Origin Handling,161.62
720146,CT720146,41111,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",2025-10-03,2025-11-17,2025-09-27,2025-10-03,2025-11-17,2025-11-22,,,,,,,,,,CB100308,2025-12-12,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,5778.60,-related-,CB100308,1638,DAP Charges - 40' HC,1371.86
720146,CT720146,41111,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",2025-10-03,2025-11-17,2025-09-27,2025-10-03,2025-11-17,2025-11-22,,,,,,,,,,CB100308,2025-12-09,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,5778.60,-related-,CB100308,1505,Destination Terminal Handling,239.07
720146,CT720146,41111,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",2025-10-03,2025-11-17,2025-09-27,2025-10-03,2025-11-17,2025-11-22,,,,,,,,,,CB100308,2025-11-30,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,5778.60,-related-,CB100308,1511,Destination Port Charges,203.69
720147,10108,41112,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",30-Apr-2026,09-Jun-2026,27-Apr-2026,30-Apr-2026,09-Jun-2026,13-Jun-2026,,0,0,2,0,25.905,5171.32,5171.32,22,CB100309,30-Jun-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,12253.53,12253.53,CB100309,1301,Oceanfreight - FCL,9167.46
720147,10108,41112,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",30-Apr-2026,09-Jun-2026,27-Apr-2026,30-Apr-2026,09-Jun-2026,13-Jun-2026,,0,0,2,0,,,,,CB100309,29-Jun-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,12253.53,-related-,CB100309,1638,DAP + Clearance,3086.07
720148,10108,41112,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",30-Apr-2026,09-Jun-2026,27-Apr-2026,30-Apr-2026,09-Jun-2026,13-Jun-2026,,0,0,2,0,25.905,5171.31,5171.31,22,CB100309,24-Jun-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,326.11,326.11,CB100309,1601,Origin Handling,326.11
720149,CT720149,41113,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Zibo Guangming Glassware Co., Ltd. - Zibo",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",10-Feb-2025,17-Mar-2025,06-Feb-2025,10-Feb-2025,17-Mar-2025,26-Mar-2025,,0,0,3,0,120.784,47074.32,47074.32,93,CB100310,07-Apr-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,USD,23351.26,23351.26,CB100310,1301,Oceanfreight - FCL & Services,12772.43
720149,CT720149,41113,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Zibo Guangming Glassware Co., Ltd. - Zibo",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",10-Feb-2025,17-Mar-2025,06-Feb-2025,10-Feb-2025,17-Mar-2025,26-Mar-2025,,0,0,3,0,,,,,CB100310,10-Apr-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,USD,23351.26,-related-,CB100310,1630,Origin Charges - All In,4771.42
720149,CT720149,41113,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Zibo Guangming Glassware Co., Ltd. - Zibo",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",10-Feb-2025,17-Mar-2025,06-Feb-2025,10-Feb-2025,17-Mar-2025,26-Mar-2025,,,,,,,,,,CB100310,09-Apr-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,USD,23351.26,-related-,CB100310,1601,Origin Handling,519.36
720149,CT720149,41113,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Zibo Guangming Glassware Co., Ltd. - Zibo",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",10-Feb-2025,17-Mar-2025,06-Feb-2025,10-Feb-2025,17-Mar-2025,26-Mar-2025,,,,,,,,,,CB100310,03-Apr-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,USD,23351.26,-related-,CB100310,1638,DAP + Clearance,5288.05
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,0,0,2,0,54.781,20951.32,20951.32,48,CB100311,29-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,16136.05,CB100311,1301,Oceanfreight - FCL,9061.80
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,0,0,2,0,,,,,CB100311,02-Feb-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,-related-,CB100311,1630,Origin Charges (All Inclusive),2415.94
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,,,,,,,,,CB100311,19-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,-related-,CB100311,1601,Origin Handling,317.28
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,,,,,,,,,CB100311,02-Feb-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,-related-,CB100311,1638,DAP Charges - 40' HC,3313.84
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,,,,,,,,,CB100311,15-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,-related-,CB100311,1505,Destination Terminal Handling,537.20
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,,,,,,,,,CB100311,29-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,-related-,CB100311,1511,Destination Port Charges,418.47
720150,CT720150,41114,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",19-Nov-2025,03-Jan-2026,10-Nov-2025,19-Nov-2025,03-Jan-2026,13-Jan-2026,,,,,,,,,,CB100311,20-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,USD,16136.05,-related-,CB100311,1620,Bill of Lading Fee,71.52
720151,CT720151,41115,Calderwood Brands GmbH (DE),DAP,AIR,Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",05-Mar-2025,10-Mar-2025,24-Feb-2025,05-Mar-2025,10-Mar-2025,20-Mar-2025,,,,,,13.191,3983.82,3983.82,9,CB100312,02-Apr-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,9589.60,12850.06,CB100312,1101,Airfreight,12109.54
720151,CT720151,41115,Calderwood Brands GmbH (DE),DAP,AIR,Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",05-Mar-2025,10-Mar-2025,24-Feb-2025,05-Mar-2025,10-Mar-2025,20-Mar-2025,,,,,,,,,,CB100312,27-Mar-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,9589.60,-related-,CB100312,1503,Import Trucking,740.52
